league_country;scraping_time;link;no;name;league;club;league_level;market_value;market_value_currency;market_value_latest_correction;highest_market_value;highest_market_value_date;age;height;nationality;position;foot;consultancy;supplier;club_since;contract_until;international;former_international;international_games;international_goals;starting_eleven_quote;minutes_quote;penalty_saves_quote;goal_participation_quote;instagram;injury;goals_conceded;clean_sheets;games;points_per_game;goals;assists;own_goals;ins;outs;yellow_cards;yellow_red_cards;red_cards;penalty_goals;minutes_per_goal;minutes
Portugal;20230422110049;https://www.transfermarkt.ch/petar-musa/profil/spieler/387110;33;Petar Musa;Liga Portugal;Benfica;1.Liga;5,00 Mio. €Letzte Änderung: 01.11.2022;Mio. €;Letzte Änderung: 01.11.2022;5,00 Mio. €;31.05.2022;25;1,90 m;Kroatien;Mittelstürmer;rechts;UT s.r.o;;02.07.2022;30.06.2027;Kroatien;;2;0;7;21;;10;;;;;24;2,54;5;2;-;22;2;1;-;-;-;106';532'
Portugal;20230422110110;https://www.transfermarkt.ch/diogo-costa/profil/spieler/357153;99;Diogo Costa;Liga Portugal;FC Porto;1.Liga;45,00 Mio. €Letzte Änderung: 02.03.2023;Mio. €;Letzte Änderung: 02.03.2023;45,00 Mio. €;02.03.2023;23;1,86 m;Portugal;Torwart;rechts;Gestifute;adidas;01.07.2019;30.06.2027;Portugal;;11;0;96;96;0;;http://www.instagram.com/diogomcosta99/;;19;12;27;2,37;-;;2;-;-;1;-;-;;;2.430'
Portugal;20230422110122;https://www.transfermarkt.ch/claudio-ramos/profil/spieler/155396;14;Cláudio Ramos;Liga Portugal;FC Porto;1.Liga;1,50 Mio. €Letzte Änderung: 01.11.2022;Mio. €;Letzte Änderung: 01.11.2022;2,00 Mio. €;01.11.2018;31;1,83 m;Portugal;Torwart;rechts;MNM Sports Management;;14.08.2020;30.06.2024;;Portugal;1;0;4;4;0;;http://www.instagram.com/claudioramos1/;;-;1;1;3,00;-;;-;-;-;1;-;-;;;90'
Portugal;20230422110137;https://www.transfermarkt.ch/samuel/profil/spieler/284701;94;Samuel;Liga Portugal;FC Porto;1.Liga;1,50 Mio. €Letzte Änderung: 01.11.2022;Mio. €;Letzte Änderung: 01.11.2022;1,50 Mio. €;27.12.2021;29;1,88 m;Brasilien;Torwart;rechts;;;01.09.2022;30.06.2027;;;;;14;14;0;;;;-;-;-;-;-;;-;-;-;-;-;-;;;-
Portugal;20230422110203;https://www.transfermarkt.ch/david-carmo/profil/spieler/498237;4;David Carmo;Liga Portugal;FC Porto;1.Liga;16,00 Mio. €Letzte Änderung: 02.03.2023;Mio. €;Letzte Änderung: 02.03.2023;20,00 Mio. €;16.09.2022;23;1,96 m;Portugal;Innenverteidiger;links;Proeleven S.A.;;05.07.2022;30.06.2027;Portugal;;0;0;25;25;;0;http://www.instagram.com/d__carmo92/;;;;8;2,13;-;-;-;1;-;1;-;-;-;-;631'
Portugal;20230422110218;https://www.transfermarkt.ch/fabio-cardoso/profil/spieler/155025;2;Fábio Cardoso;Liga Portugal;FC Porto;1.Liga;4,00 Mio. €Letzte Änderung: 02.03.2023;Mio. €;Letzte Änderung: 02.03.2023;4,00 Mio. €;02.03.2023;29;1,87 m;Portugal;Innenverteidiger;rechts;Gestifute;;01.07.2021;30.06.2026;;Portugal U21;0;0;46;46;;3;http://www.instagram.com/fcardoso6/;;;;15;2,27;2;-;-;2;2;4;-;-;-;584';1.168'
Portugal;20230422110233;https://www.transfermarkt.ch/pepe/profil/spieler/14132;3;Pepe;Liga Portugal;FC Porto;1.Liga;1,00 Mio. €Letzte Änderung: 01.11.2022;Mio. €;Letzte Änderung: 01.11.2022;30,00 Mio. €;10.07.2007;40;1,87 m;Portugal;Innenverteidiger;rechts;Gestifute;Umbro;08.01.2019;30.06.2023;Portugal;;133;8;57;58;;0;http://www.instagram.com/official_pepe/;;;;18;2,67;-;-;1;2;-;4;-;-;-;-;1.452'
Portugal;20230422110247;https://www.transfermarkt.ch/marcano/profil/spieler/57723;5;Marcano;Liga Portugal;FC Porto;1.Liga;500 Tsd. €Letzte Änderung: 01.11.2022;Tsd. €;Letzte Änderung: 01.11.2022;8,00 Mio. €;22.02.2017;35;1,89 m;Spanien;Innenverteidiger;links;IDUB GLOBAL;;11.07.2019;30.06.2023;;Spanien U21;1;0;71;70;;5;http://www.instagram.com/marcano5.oficial/;;;;20;2,50;3;-;-;-;2;7;-;-;-;591';1.772'
Portugal;20230422110301;https://www.transfermarkt.ch/zaidu/profil/spieler/544784;12;Zaidu;Liga Portugal;FC Porto;1.Liga;10,00 Mio. €Letzte Änderung: 01.11.2022;Mio. €;Letzte Änderung: 01.11.2022;10,00 Mio. €;31.05.2022;25;1,82 m;Nigeria;Linker Verteidiger;links;Gestifute;;30.08.2020;30.06.2027;Nigeria;;11;0;36;42;;0;http://www.instagram.com/zaidu_m3/;;;;18;2,17;-;-;-;8;5;3;-;-;-;-;1.048'
Portugal;20230422110313;https://www.transfermarkt.ch/wendell/profil/spieler/228433;22;Wendell;Liga Portugal;FC Porto;1.Liga;5,00 Mio. €Letzte Änderung: 01.11.2022;Mio. €;Letzte Änderung: 01.11.2022;25,00 Mio. €;22.10.2018;29;1,76 m;Brasilien;Linker Verteidiger;links;;;19.08.2021;30.06.2025;;Brasilien;0;0;64;57;;5;http://www.instagram.com/wendellborges18/;;;;20;2,50;1;2;-;2;10;4;-;-;-;1.439';1.439'
Portugal;20230422110331;https://www.transfermarkt.ch/joao-mario/profil/spieler/537602;23;João Mário;Liga Portugal;FC Porto;1.Liga;16,00 Mio. €Letzte Änderung: 02.03.2023;Mio. €;Letzte Änderung: 02.03.2023;16,00 Mio. €;02.03.2023;23;1,78 m;Portugal;Rechter Verteidiger;beidfüßig;Gestifute;;01.09.2020;30.06.2027;Portugal U21;;15;1;54;47;;8;;unbekannte VerletzungRückkehr unbekannt;;;18;2,56;1;4;-;3;9;3;-;1;-;1.195';1.195'
Portugal;20230422110344;https://www.transfermarkt.ch/wilson-manafa/profil/spieler/257388;18;Wilson Manafá;Liga Portugal;FC Porto;1.Liga;3,00 Mio. €Letzte Änderung: 02.03.2023;Mio. €;Letzte Änderung: 02.03.2023;7,00 Mio. €;21.05.2021;28;1,77 m;Portugal;Rechter Verteidiger;rechts;MadeinFootball;;08.02.2023;30.06.2023;;Portugal U20;0;0;30;23;;0;http://www.instagram.com/wilsonmanafa;;;;5;3,00;-;-;-;2;3;1;-;-;-;-;204'
Portugal;20230422110402;https://www.transfermarkt.ch/rodrigo-conceicao/profil/spieler/426213;17;Rodrigo Conceição;Liga Portugal;FC Porto;1.Liga;1,50 Mio. €Letzte Änderung: 01.11.2022;Mio. €;Letzte Änderung: 01.11.2022;1,50 Mio. €;01.11.2022;23;1,75 m;Portugal;Rechter Verteidiger;rechts;;;01.07.2022;30.06.2024;Portugal U21;;3;0;21;20;;0;http://www.instagram.com/rodrigo_conceicao7/;;;;14;2,14;-;-;-;8;6;-;-;-;-;-;515'
Portugal;20230422110419;https://www.transfermarkt.ch/mateus-uribe/profil/spieler/214538;8;Mateus Uribe;Liga Portugal;FC Porto;1.Liga;10,00 Mio. €Letzte Änderung: 02.03.2023;Mio. €;Letzte Änderung: 02.03.2023;16,00 Mio. €;27.12.2021;32;1,82 m;Kolumbien;Defensives Mittelfeld;rechts;Onze Sports;;04.08.2019;30.06.2023;Kolumbien;;45;5;89;83;;7;http://www.instagram.com/matheus_uribe/?hl=es;;;;26;2,35;4;-;-;1;6;4;1;-;2;521';2.084'
Portugal;20230422110433;https://www.transfermarkt.ch/marko-gruji%C4%87/profil/spieler/222813;16;Marko Grujić;Liga Portugal;FC Porto;1.Liga;9,00 Mio. €Letzte Änderung: 01.11.2022;Mio. €;Letzte Änderung: 01.11.2022;20,00 Mio. €;05.06.2019;27;1,91 m;Serbien;Defensives Mittelfeld;rechts;ROOF;Nike;01.07.2022;30.06.2026;Serbien;;21;0;43;38;;2;http://www.instagram.com/grujicmarko/;;;;19;2,58;1;-;-;7;7;5;-;-;-;945';945'
Portugal;20230422110453;https://www.transfermarkt.ch/stephen-eustaquio/profil/spieler/512913;46;Stephen Eustaquio;Liga Portugal;FC Porto;1.Liga;10,00 Mio. €Letzte Änderung: 02.03.2023;Mio. €;Letzte Änderung: 02.03.2023;10,00 Mio. €;02.03.2023;26;1,77 m;Kanada;Zentrales Mittelfeld;rechts;CTS-SMI;adidas;01.07.2022;30.06.2027;Kanada;;30;3;50;51;;12;http://www.instagram.com/stepheustaquio/;;;;23;2,48;2;5;-;9;9;2;1;-;-;642';1.283'
Portugal;20230422110513;https://www.transfermarkt.ch/bruno-costa/profil/spieler/344519;28;Bruno Costa;Liga Sabseg;FC Porto B;2.Liga;2,00 Mio. €Letzte Änderung: 02.03.2023;Mio. €;Letzte Änderung: 02.03.2023;2,50 Mio. €;21.05.2021;26;1,74 m;Portugal;Zentrales Mittelfeld;rechts;MRP.POSITIONUMBER;;01.01.2023;30.06.2024;;Portugal U21;3;0;64;63;;14;http://www.instagram.com/bruno7costa/;;;;9;1,44;3;-;-;-;2;3;-;-;3;264';792'
Portugal;20230422110532;https://www.transfermarkt.ch/bernardo-folha/profil/spieler/723733;87;Bernardo Folha;Liga Portugal;FC Porto;1.Liga;1,00 Mio. €Letzte Änderung: 02.03.2023;Mio. €;Letzte Änderung: 02.03.2023;1,00 Mio. €;02.03.2023;21;1,80 m;Portugal;Zentrales Mittelfeld;rechts;Nomi Sports;;01.01.2023;30.06.2024;;Portugal U21;1;0;7;4;;0;http://www.instagram.com/bernardo.folha/;;;;4;3,00;-;-;-;3;-;-;1;-;-;-;52'
Portugal;20230422110548;https://www.transfermarkt.ch/otavio/profil/spieler/231289;25;Otávio;Liga Portugal;FC Porto;1.Liga;30,00 Mio. €Letzte Änderung: 01.11.2022;Mio. €;Letzte Änderung: 01.11.2022;30,00 Mio. €;31.05.2022;28;1,72 m;Portugal;Offensives Mittelfeld;rechts;Livesoccer;;01.09.2014;30.06.2025;Portugal;;12;3;71;73;;15;http://www.instagram.com/otaviomonteiroo/;;;;22;2,32;4;5;-;2;4;4;-;-;-;460';1.840'
Portugal;20230422110602;https://www.transfermarkt.ch/andre-franco/profil/spieler/448470;20;André Franco;Liga Portugal;FC Porto;1.Liga;3,50 Mio. €Letzte Änderung: 01.11.2022;Mio. €;Letzte Änderung: 01.11.2022;3,50 Mio. €;10.03.2022;25;1,77 m;Portugal;Offensives Mittelfeld;links;Promoesport;;04.08.2022;30.06.2027;;;;;18;21;;3;;;;;12;2,42;2;-;-;7;4;2;-;-;-;263';526'
Portugal;20230422110627;https://www.transfermarkt.ch/pepe/profil/spieler/520662;11;Pepê;Liga Portugal;FC Porto;1.Liga;22,00 Mio. €Letzte Änderung: 01.11.2022;Mio. €;Letzte Änderung: 01.11.2022;22,00 Mio. €;01.11.2022;26;1,75 m;Brasilien;Linksaußen;rechts;Bertolucci Sports;;01.07.2021;30.06.2027;;Brasilien U23;6;3;79;84;;17;http://www.instagram.com/pepe/;;;;28;2,39;4;6;-;6;7;1;-;-;-;526';2.105'
Portugal;20230422110641;https://www.transfermarkt.ch/galeno/profil/spieler/454121;13;Galeno;Liga Portugal;FC Porto;1.Liga;20,00 Mio. €Letzte Änderung: 02.03.2023;Mio. €;Letzte Änderung: 02.03.2023;20,00 Mio. €;02.03.2023;25;1,79 m;Brasilien;Linksaußen;rechts;Bertolucci Sports;;31.01.2022;30.06.2027;;;;;54;61;;17;http://www.instagram.com/w_galeno90/;;;;25;2,44;8;2;-;10;10;4;-;-;1;192';1.534'
Portugal;20230422110702;https://www.transfermarkt.ch/fernando-andrade/profil/spieler/236537;38;Fernando Andrade;Liga Portugal;FC Porto;1.Liga;800 Tsd. €Letzte Änderung: 01.11.2022;Tsd. €;Letzte Änderung: 01.11.2022;4,00 Mio. €;03.01.2020;30;1,82 m;Brasilien;Linksaußen;rechts;Bruno Serafim;;04.01.2019;30.06.2023;;;;;0;0;;0;http://www.instagram.com/fernandoasnt93/;;;;-;-;-;-;-;-;-;-;-;-;-;-;-
Portugal;20230422110722;https://www.transfermarkt.ch/gabriel-veron/profil/spieler/627221;7;Gabriel Veron;Liga Portugal;FC Porto;1.Liga;12,00 Mio. €Letzte Änderung: 01.11.2022;Mio. €;Letzte Änderung: 01.11.2022;25,00 Mio. €;20.02.2020;20;1,76 m;Brasilien;Rechtsaußen;rechts;Fabio Mello Sports;Puma;22.07.2022;30.06.2027;;Brasilien U20;0;0;7;13;;3;http://www.instagram.com/gabrielveron_/;;;;13;2,08;-;2;-;11;2;1;-;-;-;-;318'
Portugal;20230422110736;https://www.transfermarkt.ch/goncalo-borges/profil/spieler/479649;70;Gonçalo Borges;Liga Sabseg;FC Porto B;2.Liga;2,00 Mio. €Letzte Änderung: 01.11.2022;Mio. €;Letzte Änderung: 01.11.2022;2,00 Mio. €;16.09.2022;22;1,84 m;Portugal;Rechtsaußen;rechts;Unique Sports Group;;01.07.2020;30.06.2027;;Portugal U21;2;0;36;32;;13;http://www.instagram.com/_gongas11/;;;;10;1,90;3;2;-;-;8;1;-;-;-;271';812'
Portugal;20230422110759;https://www.transfermarkt.ch/evanilson/profil/spieler/711337;30;Evanilson;Liga Portugal;FC Porto;1.Liga;22,00 Mio. €Letzte Änderung: 01.11.2022;Mio. €;Letzte Änderung: 01.11.2022;22,00 Mio. €;31.05.2022;23;1,83 m;Brasilien;Mittelstürmer;beidfüßig;Brazil Soccer;;09.09.2020;30.06.2027;;Brasilien U23;2;0;46;40;;20;http://www.instagram.com/evanilsonlima99/;;;;17;2,29;6;6;-;4;12;1;-;-;-;169';1.014'
Portugal;20230422110813;https://www.transfermarkt.ch/mehdi-taremi/profil/spieler/307058;9;Mehdi Taremi;Liga Portugal;FC Porto;1.Liga;20,00 Mio. €Letzte Änderung: 01.11.2022;Mio. €;Letzte Änderung: 01.11.2022;20,00 Mio. €;31.05.2022;30;1,85 m;Iran;Mittelstürmer;rechts;;Nike;31.08.2020;30.06.2024;Iran;;65;30;89;84;;35;http://www.instagram.com/mehditaremiofficial9/;;;;27;2,37;14;7;-;2;17;5;-;-;2;151';2.113'
Portugal;20230422110828;https://www.transfermarkt.ch/toni-martinez/profil/spieler/302371;29;Toni Martínez;Liga Portugal;FC Porto;1.Liga;7,00 Mio. €Letzte Änderung: 01.11.2022;Mio. €;Letzte Änderung: 01.11.2022;7,00 Mio. €;17.08.2020;25;1,87 m;Spanien;Mittelstürmer;rechts;LEADERBROCK;New Balance;04.10.2020;30.06.2027;;Spanien U19;2;0;32;39;;13;http://www.instagram.com/antoniomtnez_29/;;;;25;2,40;4;4;-;16;8;-;-;-;-;243';970'
Portugal;20230422110840;https://www.transfermarkt.ch/danny-namaso/profil/spieler/392767;19;Danny Namaso;Liga Portugal;FC Porto;1.Liga;3,00 Mio. €Letzte Änderung: 01.11.2022;Mio. €;Letzte Änderung: 01.11.2022;3,00 Mio. €;16.09.2022;22;1,82 m;England;Mittelstürmer;rechts;Familienangehörige;Puma;01.07.2022;30.06.2025;;England U20;9;1;18;16;;8;http://www.instagram.com/dannynamaso/;;;;17;2,18;2;3;-;12;5;1;-;-;-;201';401'
