league_country,scraping_time,link,no,name,league,club,league_level,age,height,nationality,position,foot,consultancy,supplier,club_since,contract_until,international,former_international,international_games,international_goals,market_value,market_value_currency,market_value_latest_correction,highest_market_value,highest_market_value_date,starting_eleven_quote,minutes_quote,penalty_saves_quote,goal_participation_quote,instagram,injury,goals_conceded,clean_sheets,games,points_per_game,goals,assists,own_goals,ins,outs,yellow_cards,yellow_red_cards,red_cards,penalty_goals,minutes_per_goal,minutes
Serbien,20230421013349,https://www.transfermarkt.ch/vladimir-prijovic/profil/spieler/615597,3,Vladimir Prijovic,Super liga Srbije,Napredak,1.Liga,20,"1,87 m",Serbien,Linker Verteidiger,links,,,27.07.2022,30.06.2025,Serbien U21,,0,0,200 Tsd. €Letzte Änderung: 18.11.2022,Tsd. €,Letzte Änderung: 18.11.2022,200 Tsd. €,18.11.2022,26,25,,0,,,,,7,"1,43",-,-,-,-,1,1,-,-,-,-,598'
Serbien,20230421013409,https://www.transfermarkt.ch/josip-projic/profil/spieler/46971,17,Josip Projic,Super liga Srbije,Napredak,1.Liga,35,"1,78 m",Serbien,Linker Verteidiger,rechts,,,24.01.2022,30.06.2023,,Serb.-Mont. U19,1,0,50 Tsd. €Letzte Änderung: 18.11.2022,Tsd. €,Letzte Änderung: 18.11.2022,500 Tsd. €,02.11.2012,10,9,,0,http://www.instagram.com/josipprojic/,,,,5,"0,40",-,-,-,2,2,1,-,-,-,-,238'
Serbien,20230421013424,https://www.transfermarkt.ch/stefan-jovanovic/profil/spieler/455761,2,Stefan Jovanovic,Super liga Srbije,Napredak,1.Liga,29,"1,78 m",Serbien,Rechter Verteidiger,beidfüßig,NOVERA Sports,,01.07.2021,31.05.2023,,,,,400 Tsd. €Letzte Änderung: 18.11.2022,Tsd. €,Letzte Änderung: 18.11.2022,400 Tsd. €,25.12.2021,80,79,,9,,,,,24,"1,17",1,1,-,-,1,8,-,-,-,2.141',2.141'
Serbien,20230421013444,https://www.transfermarkt.ch/nemanja-krstic/profil/spieler/153439,42,Nemanja Krstic,Super liga Srbije,Napredak,1.Liga,28,"1,78 m",Serbien,Defensives Mittelfeld,beidfüßig,STAM SPORTS INTERNATIONAL,,01.07.2021,30.06.2023,,,,,500 Tsd. €Letzte Änderung: 18.11.2022,Tsd. €,Letzte Änderung: 18.11.2022,500 Tsd. €,18.11.2022,80,68,,36,,,,,,,,,,,,,,,,,
Serbien,20230421013506,https://www.transfermarkt.ch/klemen-bolha/profil/spieler/187182,23,Klemen Bolha,Super liga Srbije,Napredak,1.Liga,30,"1,95 m",Slowenien,Defensives Mittelfeld,rechts,Sportagentur Klaus Funk & Partner,,01.07.2022,30.06.2023,,,,,250 Tsd. €Letzte Änderung: 18.11.2022,Tsd. €,Letzte Änderung: 18.11.2022,350 Tsd. €,21.02.2018,47,49,,0,,,,,21,"1,24",-,-,-,7,2,-,-,-,-,-,1.316'
Serbien,20230421013529,https://www.transfermarkt.ch/marko-pantic/profil/spieler/489355,6,Marko Pantic,Super liga Srbije,Napredak,1.Liga,24,"1,88 m",Serbien,Defensives Mittelfeld,rechts,,,01.07.2021,30.06.2023,,Serbien B,0,0,200 Tsd. €Letzte Änderung: 18.11.2022,Tsd. €,Letzte Änderung: 18.11.2022,400 Tsd. €,09.06.2019,23,29,,0,,,,,,,,,,,,,,,,,
Serbien,20230421013545,https://www.transfermarkt.ch/marko-putincanin/profil/spieler/46123,70,Marko Putincanin,Super liga Srbije,Napredak,1.Liga,35,"1,86 m",Serbien,Defensives Mittelfeld,rechts,,Nike,19.08.2022,30.06.2024,,,,,150 Tsd. €Letzte Änderung: 18.11.2022,Tsd. €,Letzte Änderung: 18.11.2022,400 Tsd. €,10.01.2018,84,83,,15,,,,,21,"1,19",3,-,-,-,-,4,1,-,-,621',1.863'
Serbien,20230421013609,https://www.transfermarkt.ch/nikola-stankovic/profil/spieler/634972,24,Nikola Stankovic,Super liga Srbije,Napredak,1.Liga,19,"1,81 m",Serbien,Zentrales Mittelfeld,rechts,Unnak Sports,,04.01.2023,30.06.2023,Serbien U21,,5,0,800 Tsd. €Letzte Änderung: 18.11.2022,Tsd. €,Letzte Änderung: 18.11.2022,800 Tsd. €,18.11.2022,30,30,,2,,,,,9,"1,00",-,-,-,2,3,2,-,-,-,-,635'
Serbien,20230421013626,https://www.transfermarkt.ch/nikola-knezevic/profil/spieler/706511,10,Nikola Knezevic,Super liga Srbije,Napredak,1.Liga,20,"1,80 m",Serbien,Zentrales Mittelfeld,rechts,,,04.01.2023,30.06.2023,Serbien U21,,4,0,400 Tsd. €Letzte Änderung: 18.11.2022,Tsd. €,Letzte Änderung: 18.11.2022,400 Tsd. €,18.11.2022,45,45,,0,,,,,10,"1,20",-,-,-,5,4,1,-,-,-,-,442'
Serbien,20230421013645,https://www.transfermarkt.ch/luka-laban/profil/spieler/841238,11,Luka Laban,Super liga Srbije,Napredak,1.Liga,19,,Serbien,Zentrales Mittelfeld,,,,01.01.2021,31.01.2025,,Serbien U18,2,0,100 Tsd. €Letzte Änderung: 18.11.2022,Tsd. €,Letzte Änderung: 18.11.2022,100 Tsd. €,18.11.2022,3,3,,0,,,,,,,,,,,,,,,,,
Serbien,20230421013705,https://www.transfermarkt.ch/nebojsa-bastajic/profil/spieler/237483,12,Nebojsa Bastajic,Super liga Srbije,Napredak,1.Liga,32,"1,84 m",Serbien,Linksaußen,rechts,ISPORTS CONSULTING OFFICE,,29.07.2022,30.06.2024,,,,,300 Tsd. €Letzte Änderung: 18.11.2022,Tsd. €,Letzte Änderung: 18.11.2022,350 Tsd. €,12.06.2021,73,70,,19,,,,,23,"1,00",4,1,-,2,10,2,-,1,1,443',1.770'
Serbien,20230421013730,https://www.transfermarkt.ch/jovan-zogovic/profil/spieler/650055,4,Jovan Zogovic,Super liga Srbije,Napredak,1.Liga,22,"1,87 m",Serbien,Linksaußen,rechts,GP,,08.07.2022,31.05.2023,,Serbien U18,4,0,50 Tsd. €Letzte Änderung: 18.11.2022,Tsd. €,Letzte Änderung: 18.11.2022,150 Tsd. €,22.12.2020,0,2,,9,,,,,3,"1,33",-,2,-,3,-,-,-,-,-,-,56'
Serbien,20230421013746,https://www.transfermarkt.ch/djordje-kotlajic/profil/spieler/841256,14,Djordje Kotlajic,Super liga Srbije,Napredak,1.Liga,19,,Serbien,Linksaußen,rechts,,,01.07.2021,30.06.2023,,,,,50 Tsd. €Letzte Änderung: 18.11.2022,Tsd. €,Letzte Änderung: 18.11.2022,50 Tsd. €,25.12.2021,,,,,,,,,,,,,,,,,,,,,
Serbien,20230421013809,https://www.transfermarkt.ch/nikola-marinkovic/profil/spieler/630109,20,Nikola Marinkovic,Super liga Srbije,Napredak,1.Liga,19,,Serbien,Linksaußen,,,,01.07.2022,31.05.2025,,Serbien U16,2,0,50 Tsd. €Letzte Änderung: 18.11.2022,Tsd. €,Letzte Änderung: 18.11.2022,50 Tsd. €,25.12.2021,0,0,,0,,,,,,,,,,,,,,,,,
Serbien,20230421013832,https://www.transfermarkt.ch/mark-oliver-roosnupp/profil/spieler/198998,16,Mark Oliver Roosnupp,Super liga Srbije,Napredak,1.Liga,25,"1,76 m",Estland,Rechtsaußen,rechts,,,04.01.2023,30.06.2024,,Estland,10,0,300 Tsd. €Letzte Änderung: 26.10.2022,Tsd. €,Letzte Änderung: 26.10.2022,300 Tsd. €,11.06.2019,0,19,,0,,,,,8,"1,00",-,-,-,8,-,1,-,-,-,-,187'
Serbien,20230421013851,https://www.transfermarkt.ch/djordje-jovanovic/profil/spieler/686602,88,Djordje Jovanovic,Super liga Srbije,Napredak,1.Liga,21,"1,74 m",Serbien,Rechtsaußen,rechts,,Nike,01.07.2021,30.06.2024,,,,,300 Tsd. €Letzte Änderung: 18.11.2022,Tsd. €,Letzte Änderung: 18.11.2022,500 Tsd. €,25.12.2021,27,32,,5,,,,,,,,,,,,,,,,,
Serbien,20230421013911,https://www.transfermarkt.ch/uros-ljubomirac/profil/spieler/182374,27,Uros Ljubomirac,Super liga Srbije,Napredak,1.Liga,33,,Serbien,Rechtsaußen,rechts,,,01.01.2023,31.12.2023,,,,,150 Tsd. €Letzte Änderung: 22.11.2022,Tsd. €,Letzte Änderung: 22.11.2022,175 Tsd. €,21.12.2018,55,44,,0,,,,,8,"1,00",-,-,-,2,5,-,-,-,-,-,434'
Serbien,20230421013939,https://www.transfermarkt.ch/marko-bojovic/profil/spieler/755736,22,Marko Bojovic,Super liga Srbije,Napredak,1.Liga,20,"1,87 m",Montenegro,Rechtsaußen,rechts,Igor Gluscevic,,10.02.2023,30.06.2025,MNE U20,,0,0,,,,,,0,0,,0,,,,,,,,,,,,,,,,,
Serbien,20230421014007,https://www.transfermarkt.ch/marko-saric/profil/spieler/440828,8,Marko Saric,Super liga Srbije,Napredak,1.Liga,24,"1,88 m",Serbien,Mittelstürmer,links,,,04.07.2022,30.06.2024,,,,,500 Tsd. €Letzte Änderung: 18.11.2022,Tsd. €,Letzte Änderung: 18.11.2022,500 Tsd. €,18.11.2022,73,59,,32,http://www.instagram.com/saricmarko11/,,,,28,"1,07",5,2,-,6,21,1,-,-,1,316',1.582'
Serbien,20230421014029,https://www.transfermarkt.ch/bojan-cecaric/profil/spieler/239069,9,Bojan Cecaric,Super liga Srbije,Napredak,1.Liga,29,"1,90 m",Serbien,Mittelstürmer,rechts,ohne Berater,,01.07.2022,15.06.2023,,,,,300 Tsd. €Letzte Änderung: 18.11.2022,Tsd. €,Letzte Änderung: 18.11.2022,500 Tsd. €,02.07.2018,37,43,,5,http://www.instagram.com/chechaa93/,,,,24,"0,92",1,-,-,13,7,4,-,-,-,1.169',1.169'
Serbien,20230421014051,https://www.transfermarkt.ch/bojan-matic/profil/spieler/439459,18,Bojan Matic,Super liga Srbije,Napredak,1.Liga,31,"1,91 m",Serbien,Mittelstürmer,rechts,FPA,,11.08.2022,30.06.2024,,,,,300 Tsd. €Letzte Änderung: 18.11.2022,Tsd. €,Letzte Änderung: 18.11.2022,"1,00 Mio. €",28.10.2019,73,71,,25,http://www.instagram.com/matke9/,,,,24,"1,25",2,3,-,5,10,4,-,-,-,830',1.659'
Serbien,20230421014115,https://www.transfermarkt.ch/stojan-lekovic/profil/spieler/710497,26,Stojan Lekovic,Super liga Srbije,Radnicki 1923,1.Liga,21,"1,99 m",Serbien,Torwart,rechts,Football Family,,14.07.2021,30.06.2023,,,,,500 Tsd. €Letzte Änderung: 18.11.2022,Tsd. €,Letzte Änderung: 18.11.2022,500 Tsd. €,18.11.2022,50,50,0,,,,15,5,15,"1,20",-,,-,-,-,1,-,-,,,1.350'
Serbien,20230421014135,https://www.transfermarkt.ch/lazar-raicevic/profil/spieler/531845,22,Lazar Raicevic,Super liga Srbije,Radnicki 1923,1.Liga,25,"1,88 m",Serbien,Torwart,,,,01.07.2016,30.06.2023,,,,,200 Tsd. €Letzte Änderung: 18.11.2022,Tsd. €,Letzte Änderung: 18.11.2022,250 Tsd. €,17.06.2019,23,23,0,,,,6,2,7,"1,14",-,,-,-,-,1,-,-,,,630'
Serbien,20230421014201,https://www.transfermarkt.ch/milos-mladenovic/profil/spieler/770325,45,Milos Mladenovic,Super liga Srbije,Radnicki 1923,1.Liga,21,"1,93 m",Serbien,Torwart,,,,16.01.2023,31.05.2026,,,,,,,,,,64,64,0,,,,,,,,,,,,,,,,,,
Serbien,20230421014237,https://www.transfermarkt.ch/nikola-milicic/profil/spieler/854804,4,Nikola Milicic,Super liga Srbije,Radnicki 1923,1.Liga,18,,Serbien,Innenverteidiger,,,,01.07.2022,31.05.2026,Serbien U19,,3,0,600 Tsd. €Letzte Änderung: 18.11.2022,Tsd. €,Letzte Änderung: 18.11.2022,600 Tsd. €,18.11.2022,47,50,,3,,,,,,,,,,,,,,,,,
Serbien,20230421014259,https://www.transfermarkt.ch/filip-ivanovic/profil/spieler/315092,13,Filip Ivanovic,Super liga Srbije,Radnicki 1923,1.Liga,31,"1,89 m",Serbien,Innenverteidiger,rechts,,,01.07.2022,31.05.2023,,,,,400 Tsd. €Letzte Änderung: 18.11.2022,Tsd. €,Letzte Änderung: 18.11.2022,500 Tsd. €,25.05.2019,87,84,,0,,,,,26,"1,27",-,-,-,-,-,7,2,1,-,-,2.255'
Serbien,20230421014326,https://www.transfermarkt.ch/vladimir-tomovic/profil/spieler/938290,5,Vladimir Tomovic,Super liga Srbije,Radnicki 1923,1.Liga,19,,Serbien,Innenverteidiger,,,,01.07.2022,30.06.2023,,,,,100 Tsd. €Letzte Änderung: 18.11.2022,Tsd. €,Letzte Änderung: 18.11.2022,100 Tsd. €,18.11.2022,7,8,,0,,,,,,,,,,,,,,,,,
Serbien,20230421014354,https://www.transfermarkt.ch/milan-mitrovic/profil/spieler/49800,35,Milan Mitrovic,Super liga Srbije,Radnicki 1923,1.Liga,34,"1,89 m",Serbien,Innenverteidiger,links,,,27.01.2023,31.05.2024,,,,,100 Tsd. €Letzte Änderung: 26.10.2022,Tsd. €,Letzte Änderung: 26.10.2022,"2,20 Mio. €",25.06.2015,73,70,,9,,,,,8,"1,00",-,1,-,-,1,2,-,-,-,-,690'
Serbien,20230421014419,https://www.transfermarkt.ch/luka-malic/profil/spieler/529013,21,Luka Malic,Super liga Srbije,Radnicki 1923,1.Liga,22,,Bosnien-Herzegowina,Linker Verteidiger,links,,,02.02.2023,31.05.2025,,Bosnien U21,4,0,300 Tsd. €Letzte Änderung: 28.11.2022,Tsd. €,Letzte Änderung: 28.11.2022,300 Tsd. €,28.11.2022,9,9,,0,,,,,2,"0,00",-,-,-,1,1,-,-,-,-,-,90'
Serbien,20230421014437,https://www.transfermarkt.ch/ljubisa-pecelj/profil/spieler/206735,20,Ljubisa Pecelj,Super liga Srbije,Radnicki 1923,1.Liga,29,"1,79 m",Serbien,Linker Verteidiger,links,,,17.01.2022,30.06.2023,,,,,150 Tsd. €Letzte Änderung: 18.11.2022,Tsd. €,Letzte Änderung: 18.11.2022,300 Tsd. €,12.06.2021,60,60,,7,,,,,19,"1,21",-,2,-,1,-,3,-,-,-,-,1.620'
Serbien,20230421014459,https://www.transfermarkt.ch/dajan-ponjevic/profil/spieler/161026,6,Dajan Ponjevic,Super liga Srbije,Radnicki 1923,1.Liga,34,"1,82 m",Serbien,Linker Verteidiger,links,,,15.09.2022,31.05.2023,,,,,100 Tsd. €Letzte Änderung: 18.11.2022,Tsd. €,Letzte Änderung: 18.11.2022,350 Tsd. €,28.10.2019,47,48,,0,,,,,11,"1,55",-,-,1,2,1,3,-,-,-,-,813'
Serbien,20230421014525,https://www.transfermarkt.ch/nikola-vlajkovic/profil/spieler/501645,2,Nikola Vlajkovic,Super liga Srbije,Radnicki 1923,1.Liga,27,"1,78 m",Serbien,Rechter Verteidiger,rechts,RB SPORTS AGENCY,,01.07.2022,31.05.2024,,,,,400 Tsd. €Letzte Änderung: 18.11.2022,Tsd. €,Letzte Änderung: 18.11.2022,400 Tsd. €,18.11.2022,77,76,,0,,,,,24,"1,21",-,-,-,1,4,4,1,-,-,-,2.043'
Serbien,20230421014546,https://www.transfermarkt.ch/milos-vidovic/profil/spieler/124972,25,Milos Vidovic,Super liga Srbije,Radnicki 1923,1.Liga,33,"1,86 m",Serbien,Defensives Mittelfeld,rechts,Zeleni Centar Sport,,18.07.2020,30.06.2023,,Serbien U21,1,0,200 Tsd. €Letzte Änderung: 18.11.2022,Tsd. €,Letzte Änderung: 18.11.2022,600 Tsd. €,14.09.2015,77,76,,10,,,,,24,"1,46",3,-,-,1,2,8,-,-,-,685',2.054'
Serbien,20230421014615,https://www.transfermarkt.ch/damjan-krajisnik/profil/spieler/358913,8,Damjan Krajisnik,Super liga Srbije,Radnicki 1923,1.Liga,25,"1,75 m",Serbien,Zentrales Mittelfeld,rechts,Familienangehörige,,01.07.2022,31.05.2024,,Serbien U19,0,0,600 Tsd. €Letzte Änderung: 18.11.2022,Tsd. €,Letzte Änderung: 18.11.2022,600 Tsd. €,18.11.2022,77,72,,17,http://www.instagram.com/damjankrajisnik8/,,,,27,"1,15",3,2,-,4,16,7,-,-,-,645',1.934'
Serbien,20230421014628,https://www.transfermarkt.ch/dragoljub-srnic/profil/spieler/169211,42,Dragoljub Srnic,Super liga Srbije,Radnicki 1923,1.Liga,31,"1,71 m",Serbien,Zentrales Mittelfeld,rechts,KALA Stars Management,,25.07.2021,30.06.2023,,,,,250 Tsd. €Letzte Änderung: 18.11.2022,Tsd. €,Letzte Änderung: 18.11.2022,"1,00 Mio. €",23.11.2015,37,34,,0,,,,,17,"1,29",-,-,-,6,9,1,-,-,-,-,917'
Serbien,20230421014649,https://www.transfermarkt.ch/uros-vidovic/profil/spieler/296613,16,Uros Vidovic,Super liga Srbije,Radnicki 1923,1.Liga,28,"1,76 m",Serbien,Zentrales Mittelfeld,links,,,01.07.2019,30.06.2023,,,,,50 Tsd. €Letzte Änderung: 18.11.2022,Tsd. €,Letzte Änderung: 18.11.2022,200 Tsd. €,15.06.2015,3,5,,0,,,,,7,"2,00",-,-,-,6,1,-,-,1,-,-,118'
Serbien,20230421014713,https://www.transfermarkt.ch/luka-milojevic/profil/spieler/846744,,Luka Milojevic,Omladinska liga,Kragujevac U19,Jugendliga,19,"1,90 m",Serbien,Zentrales Mittelfeld,,,,01.07.2020,30.06.2023,,,,,50 Tsd. €Letzte Änderung: 18.11.2022,Tsd. €,Letzte Änderung: 18.11.2022,50 Tsd. €,18.11.2022,76,76,,10,,,,,,,,,,,,,,,,,
Serbien,20230421014737,https://www.transfermarkt.ch/luka-zoric/profil/spieler/465557,3,Luka Zoric,Super liga Srbije,Radnicki 1923,1.Liga,24,"1,78 m",Serbien,Linkes Mittelfeld,links,,,01.07.2022,31.05.2024,,,,,200 Tsd. €Letzte Änderung: 18.11.2022,Tsd. €,Letzte Änderung: 18.11.2022,250 Tsd. €,19.06.2022,40,45,,7,,,,,,,,,,,,,,,,,
Serbien,20230421014802,https://www.transfermarkt.ch/milutin-vidosavljevic/profil/spieler/466125,55,Milutin Vidosavljevic,Super liga Srbije,Radnicki 1923,1.Liga,22,"1,80 m",Serbien,Offensives Mittelfeld,links,DONY Management AG,,01.07.2022,30.06.2023,,Serbien U21,6,0,800 Tsd. €Letzte Änderung: 18.11.2022,Tsd. €,Letzte Änderung: 18.11.2022,"1,00 Mio. €",28.06.2020,63,60,,31,,,,,23,"1,39",7,2,-,4,14,4,-,-,3,232',1.627'
Serbien,20230421014817,https://www.transfermarkt.ch/vasilije-djuric/profil/spieler/586914,11,Vasilije Djuric,Super liga Srbije,Radnicki 1923,1.Liga,24,"1,76 m",Serbien,Offensives Mittelfeld,rechts,Sports eXcellence Group,,16.01.2023,31.05.2024,,,,,300 Tsd. €Letzte Änderung: 18.11.2022,Tsd. €,Letzte Änderung: 18.11.2022,300 Tsd. €,28.06.2020,55,55,,36,,,,,9,"1,22",2,2,-,3,3,1,-,-,-,273',545'
Serbien,20230421014837,https://www.transfermarkt.ch/luka-milunovic/profil/spieler/156721,40,Luka Milunovic,Super liga Srbije,Radnicki 1923,1.Liga,30,"1,80 m",Serbien,Offensives Mittelfeld,rechts,,,03.02.2023,31.05.2024,,Serbien U21,16,5,300 Tsd. €Letzte Änderung: 29.05.2022,Tsd. €,Letzte Änderung: 29.05.2022,"1,00 Mio. €",02.11.2012,45,44,,18,,,,,9,"1,00",-,2,-,4,5,1,-,-,-,-,439'
Serbien,20230421014856,https://www.transfermarkt.ch/evandro/profil/spieler/383637,97,Evandro,Super liga Srbije,Radnicki 1923,1.Liga,26,"1,74 m",Brasilien,Linksaußen,rechts,Mike Barros,,13.09.2022,30.06.2023,,Brasilien U20,0,0,600 Tsd. €Letzte Änderung: 18.11.2022,Tsd. €,Letzte Änderung: 18.11.2022,"2,00 Mio. €",02.02.2020,58,50,,17,http://www.instagram.com/evandrosilva09/,,,,15,"1,27",1,3,-,4,11,5,-,-,-,861',861'
Serbien,20230421014908,https://www.transfermarkt.ch/djordje-jovanovic/profil/spieler/846715,19,Djordje Jovanovic,Super liga Srbije,Radnicki 1923,1.Liga,20,"1,87 m",Serbien,Linksaußen,,,,01.07.2022,31.05.2025,,,,,200 Tsd. €Letzte Änderung: 18.11.2022,Tsd. €,Letzte Änderung: 18.11.2022,200 Tsd. €,18.11.2022,10,9,,0,,,,,,,,,,,,,,,,,
Serbien,20230421014934,https://www.transfermarkt.ch/aleksandar-petrovic/profil/spieler/846747,,Aleksandar Petrovic,Omladinska liga,Kragujevac U19,Jugendliga,18,"1,81 m",Serbien,Linksaußen,,SPOCS Global Sports,,01.07.2021,30.06.2025,,,,,50 Tsd. €Letzte Änderung: 18.11.2022,Tsd. €,Letzte Änderung: 18.11.2022,50 Tsd. €,18.11.2022,76,72,,10,,,,,,,,,,,,,,,,,
Serbien,20230421014957,https://www.transfermarkt.ch/stefan-colovic/profil/spieler/366004,10,Stefan Colovic,Super liga Srbije,Radnicki 1923,1.Liga,29,"1,75 m",Serbien,Rechtsaußen,links,Familienangehörige,,09.09.2022,31.05.2024,,,,,500 Tsd. €Letzte Änderung: 18.11.2022,Tsd. €,Letzte Änderung: 18.11.2022,600 Tsd. €,26.06.2022,62,60,,12,,,,,18,"1,39",2,3,-,1,10,1,-,-,-,749',1.497'
Serbien,20230421015020,https://www.transfermarkt.ch/djordje-maksimovic/profil/spieler/531846,18,Djordje Maksimovic,Super liga Srbije,Radnicki 1923,1.Liga,23,"1,79 m",Serbien,Mittelstürmer,,,Nike,01.07.2017,30.06.2023,,,,,200 Tsd. €Letzte Änderung: 18.11.2022,Tsd. €,Letzte Änderung: 18.11.2022,200 Tsd. €,08.12.2020,13,24,,0,,,,,21,"1,10",-,-,-,17,5,1,-,-,-,-,644'
Serbien,20230421015044,https://www.transfermarkt.ch/chinedu-geoffrey/profil/spieler/538773,9,Chinedu Geoffrey,Super liga Srbije,Radnicki 1923,1.Liga,25,"1,92 m",Nigeria,Mittelstürmer,rechts,Football Family,,27.01.2023,31.05.2024,,,,,100 Tsd. €Letzte Änderung: 27.10.2022,Tsd. €,Letzte Änderung: 27.10.2022,300 Tsd. €,14.12.2017,45,48,,18,,,,,8,"1,00",2,-,-,3,4,1,-,-,-,237',474'
Serbien,20230421015118,https://www.transfermarkt.ch/stefan-randjelovic/profil/spieler/620070,22,Stefan Randjelovic,Super liga Srbije,Radnik,1.Liga,24,"1,88 m",Serbien,Torwart,,,,01.07.2018,30.06.2024,,,,,350 Tsd. €Letzte Änderung: 18.11.2022,Tsd. €,Letzte Änderung: 18.11.2022,500 Tsd. €,26.06.2022,77,77,22,,,,37,6,23,"0,70",-,,-,-,-,1,-,-,,,2.070'
Serbien,20230421015141,https://www.transfermarkt.ch/goran-vuklis/profil/spieler/124702,87,Goran Vuklis,Super liga Srbije,Radnik,1.Liga,35,"1,87 m",Serbien,Torwart,rechts,,,30.01.2023,30.06.2023,,,,,100 Tsd. €Letzte Änderung: 26.06.2022,Tsd. €,Letzte Änderung: 26.06.2022,200 Tsd. €,07.08.2015,0,0,0,,,,-,-,-,-,-,,-,-,-,1,-,-,,,-
Serbien,20230421015205,https://www.transfermarkt.ch/nemanja-kostic/profil/spieler/783943,,Nemanja Kostic,,Radnik U19,18,,Serbien,Torwart,,,,-,30.06.2023,,,,,50 Tsd. €Letzte Änderung: 18.11.2022,Tsd. €,Letzte Änderung: 18.11.2022,50 Tsd. €,18.11.2022,,,,,,,,,,,,,,,,,,,,,
Serbien,20230421015248,https://www.transfermarkt.ch/vuk-vukadinovic/profil/spieler/769706,12,Vuk Vukadinovic,Super liga Srbije,Radnik,1.Liga,20,,Serbien,Torwart,,,,08.08.2019,30.06.2024,,,,,,,,25 Tsd. €,25.12.2021,0,0,0,,,,-,-,-,-,-,,-,-,-,-,-,-,,,-
Serbien,20230421015322,https://www.transfermarkt.ch/ranko-jokic/profil/spieler/376587,3,Ranko Jokic,Super liga Srbije,Radnik,1.Liga,23,"1,86 m",Serbien,Innenverteidiger,links,Familienangehörige,,15.07.2019,-,,Serbien U21,0,0,350 Tsd. €Letzte Änderung: 18.11.2022,Tsd. €,Letzte Änderung: 18.11.2022,400 Tsd. €,26.06.2022,70,70,,10,,,,,25,"0,76",1,1,-,4,5,4,1,-,-,1.892',1.892'
Serbien,20230421015335,https://www.transfermarkt.ch/dusan-stevanovic/profil/spieler/286037,15,Dusan Stevanovic,Super liga Srbije,Radnik,1.Liga,26,"1,86 m",Serbien,Innenverteidiger,links,GSU,,06.09.2022,30.06.2023,,,,,350 Tsd. €Letzte Änderung: 18.11.2022,Tsd. €,Letzte Änderung: 18.11.2022,600 Tsd. €,25.12.2021,55,50,,3,,,,,16,"1,06",-,1,-,-,3,2,-,-,-,-,1.306'
Serbien,20230421015356,https://www.transfermarkt.ch/taras-bondarenko/profil/spieler/333024,8,Taras Bondarenko,Super liga Srbije,Radnik,1.Liga,30,"1,87 m",Ukraine,Innenverteidiger,rechts,F&L,,16.01.2023,30.06.2023,,,,,300 Tsd. €Letzte Änderung: 25.11.2022,Tsd. €,Letzte Änderung: 25.11.2022,900 Tsd. €,09.06.2019,91,91,,29,,,,,10,"1,20",2,-,-,-,-,1,-,-,-,450',900'
Serbien,20230421015417,https://www.transfermarkt.ch/sadick-abubakar/profil/spieler/750771,37,Sadick Abubakar,Super liga Srbije,Radnik,1.Liga,25,,Ghana,Innenverteidiger,,,,15.09.2022,30.06.2025,,,,,200 Tsd. €Letzte Änderung: 18.11.2022,Tsd. €,Letzte Änderung: 18.11.2022,200 Tsd. €,18.11.2022,58,54,,0,,,,,12,"0,83",-,-,-,1,2,3,-,-,-,-,915'
Serbien,20230421015444,https://www.transfermarkt.ch/uros-stojanovic/profil/spieler/531890,24,Uros Stojanovic,Super liga Srbije,Radnik,1.Liga,27,"1,81 m",Serbien,Linker Verteidiger,beidfüßig,,,01.07.2019,30.06.2024,,,,,300 Tsd. €Letzte Änderung: 18.11.2022,Tsd. €,Letzte Änderung: 18.11.2022,350 Tsd. €,28.06.2020,70,71,,5,,,,,26,"0,65",1,-,-,5,3,4,-,-,-,1.911',1.911'
Serbien,20230421015505,https://www.transfermarkt.ch/dusan-hodzic/profil/spieler/280886,2,Dusan Hodzic,Super liga Srbije,Radnik,1.Liga,29,"1,75 m",Bosnien-Herzegowina,Rechter Verteidiger,rechts,NB FA,,19.08.2021,30.06.2023,,,,,250 Tsd. €Letzte Änderung: 18.11.2022,Tsd. €,Letzte Änderung: 18.11.2022,500 Tsd. €,19.07.2016,40,38,,0,,,,,13,"0,31",-,-,-,1,5,3,-,-,-,-,1.029'
Serbien,20230421015527,https://www.transfermarkt.ch/uros-lazic/profil/spieler/696362,21,Uros Lazic,Super liga Srbije,Radnik,1.Liga,20,"1,75 m",Serbien,Rechter Verteidiger,rechts,Borislav Dvorzak,,01.01.2023,30.06.2023,Serbien U21,,2,0,200 Tsd. €Letzte Änderung: 18.11.2022,Tsd. €,Letzte Änderung: 18.11.2022,200 Tsd. €,18.11.2022,82,82,,0,,,,,10,"1,20",-,-,-,1,2,3,-,-,-,-,813'
Serbien,20230421015543,https://www.transfermarkt.ch/bogdan-stojkovic/profil/spieler/783945,32,Bogdan Stojkovic,Super liga Srbije,Radnik,1.Liga,20,,Serbien,Rechter Verteidiger,rechts,,,01.07.2021,07.07.2024,,,,,,,,25 Tsd. €,28.06.2020,0,0,,0,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-
