league_country;scraping_time;link;no;name;league;club;image;league_level;market_value;market_value_currency;market_value_latest_correction;highest_market_value;highest_market_value_date;age;height;nationality;position;foot;consultancy;supplier;club_since;contract_until;international;international_active;former_international;international_games;international_goals;starting_eleven_quote;minutes_quote;penalty_saves_quote;goal_participation_quote;instagram;injury;goals_conceded;clean_sheets;games;points_per_game;goals;assists;own_goals;ins;outs;yellow_cards;yellow_red_cards;red_cards;penalty_goals;minutes_per_goal;minutes
Griechenland;20230516014959;https://www.transfermarkt.ch/renild-kasemi/profil/spieler/669530;3;Renild Kasemi;Super League 2;Veria NPS;;2.Liga;;;;;;20;1,81 m;Albanien;Zentrales Mittelfeld;beidfüßig;V_Agent;;31.01.2023;30.06.2023;;;Albanien U17;5;0;9;16;;0;;0;;;;;;;;;;;;;;;
Griechenland;20230516015027;https://www.transfermarkt.ch/athanasios-giagtzidis/profil/spieler/1072215;17;Athanasios Giagtzidis;Super League 2;Veria NPS;;2.Liga;;;;;;18;;Griechenland;Zentrales Mittelfeld;;;;15.09.2022;30.06.2023;;;;;;0;0;;0;;0;;;;;;;;;;;;;;;
Griechenland;20230516015108;https://www.transfermarkt.ch/petros-orfanidis/profil/spieler/331208;8;Petros Orfanidis;Super League 2;Veria NPS;https://img.a.transfermarkt.technology/portrait/header/331208-1628190254.jpg?lm=1;2.Liga;175 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;350 Tsd. €;21.12.2016;27;1,79 m;Griechenland;Offensives Mittelfeld;links;Ethos Group B.V.;;02.08.2021;30.06.2023;;;Griechenland U21;10;0;43;38;;17;;0;;;11;1,18;3;1;-;1;9;2;-;-;1;265';795'
Griechenland;20230516015120;https://www.transfermarkt.ch/lazaros-eleftheriadis/profil/spieler/699238;88;Lazaros Eleftheriadis;Super League 2;Veria NPS;;2.Liga;150 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;175 Tsd. €;27.06.2022;25;;Griechenland;Offensives Mittelfeld;;Zafi Agent;;02.01.2023;30.06.2023;;;;;;41;40;;4;;0;;;;;;;;;;;;;;;
Griechenland;20230516015149;https://www.transfermarkt.ch/christos-katsoukis/profil/spieler/416478;10;Christos Katsoukis;Super League 2;Veria NPS;https://img.a.transfermarkt.technology/portrait/header/416478-1616618077.jpeg?lm=1;2.Liga;100 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;100 Tsd. €;27.06.2022;23;1,78 m;Griechenland;Offensives Mittelfeld;;THE LEGION AGENCY;;22.08.2022;30.06.2023;;;Griechenland U17;12;0;0;7;;9;;0;;;11;1,00;1;1;-;11;-;-;-;-;-;137';137'
Griechenland;20230516015206;https://www.transfermarkt.ch/christos-belevonis/profil/spieler/554403;30;Christos Belevonis;Super League 2;Veria NPS;;2.Liga;150 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;150 Tsd. €;09.06.2022;20;1,83 m;Griechenland;Linksaußen;rechts;feel soccer Greece;;31.08.2022;30.06.2023;;Griechenland U21;;2;0;74;67;;17;;0;;;;;;;;;;;;;;;
Griechenland;20230516015225;https://www.transfermarkt.ch/konstantinos-demirtzoglou/profil/spieler/182691;80;Konstantinos Demirtzoglou;Super League 2;Veria NPS;;2.Liga;75 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;150 Tsd. €;28.06.2021;29;1,78 m;Griechenland;Linksaußen;beidfüßig;;;10.08.2022;30.06.2023;;;Griechenland U17;4;1;;;;;;0;;;;;;;;;;;;;;;
Griechenland;20230516015244;https://www.transfermarkt.ch/vasilios-fasidis/profil/spieler/261072;9;Vasilios Fasidis;Super League 2;Veria NPS;;2.Liga;175 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;300 Tsd. €;22.05.2018;26;1,76 m;Griechenland;Rechtsaußen;rechts;;;14.09.2022;30.06.2023;;;Griechenland U21;3;0;48;44;;22;;1;;;;;;;;;;;;;;;
Griechenland;20230516015303;https://www.transfermarkt.ch/ishmael-baidoo/profil/spieler/522237;11;Ishmael Baidoo;Super League 2;Veria NPS;https://img.a.transfermarkt.technology/portrait/header/522237-1550677345.png?lm=1;2.Liga;100 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;350 Tsd. €;29.06.2019;24;1,70 m;Ghana;Rechtsaußen;links;Latchezar Tanev;;24.08.2021;30.06.2023;;;;;;0;6;;0;;0;;;6;0,17;-;-;-;6;-;-;-;-;-;-;133'
Griechenland;20230516015322;https://www.transfermarkt.ch/dimitrios-gioukoudis/profil/spieler/616824;27;Dimitrios Gioukoudis;Super League 2;Veria NPS;;2.Liga;200 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;200 Tsd. €;27.06.2022;25;1,85 m;Griechenland;Mittelstürmer;rechts;Zafi Agent;;02.01.2023;30.06.2023;;;;;;87;84;;22;;1;;;;;;;;;;;;;;;
Griechenland;20230516015344;https://www.transfermarkt.ch/florentin-bouoli/profil/spieler/681661;13;Florentin Bouoli;Super League 2;Veria NPS;https://img.a.transfermarkt.technology/portrait/header/681661-1570640729.jpg?lm=1;2.Liga;150 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;150 Tsd. €;27.02.2023;25;1,82 m;Kamerun;Mittelstürmer;rechts;Familienangehörige;;03.08.2022;30.06.2023;;;;;;74;75;;26;;0;;;18;0,89;6;-;-;1;2;4;-;-;4;257';1.542'
Griechenland;20230516015405;https://www.transfermarkt.ch/giannis-ioannou/profil/spieler/586731;20;Giannis Ioannou;Super League 2;Veria NPS;;2.Liga;75 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;75 Tsd. €;27.02.2023;23;;Griechenland;Mittelstürmer;;KICK OFF SPORT ...;;01.08.2022;30.06.2023;;;;;;39;40;;13;;0;;;;;;;;;;;;;;;
Griechenland;20230516015437;https://www.transfermarkt.ch/paraskevas-nomikos/profil/spieler/623634;18;Paraskevas Nomikos;Super League 2;Proodeftiki;;2.Liga;25 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;25 Tsd. €;27.02.2023;22;;Griechenland;Mittelfeld;;;;01.08.2021;30.06.2023;;;;;;4;5;;0;;0;;;;;;;;;;;;;;;
Griechenland;20230516015505;https://www.transfermarkt.ch/lefteris-astras/profil/spieler/355490;1;Lefteris Astras;Super League 2;Proodeftiki;;2.Liga;175 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;200 Tsd. €;18.12.2017;26;1,88 m;Griechenland;Torwart;rechts;TM;;19.07.2022;30.06.2023;;;Griechenland U21;3;0;70;70;0;;;0;;;;;;;;;;;;;;;
Griechenland;20230516015524;https://www.transfermarkt.ch/ilias-karargyris/profil/spieler/537944;44;Ilias Karargyris;Super League 2;Proodeftiki;;2.Liga;150 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;150 Tsd. €;04.08.2020;20;1,85 m;Griechenland;Torwart;rechts;Bridge Sports;adidas;27.07.2022;30.06.2023;;;Griechenland U17;4;0;26;26;0;;;0;;;;;;;;;;;;;;;
Griechenland;20230516015542;https://www.transfermarkt.ch/michalis-prantalos/profil/spieler/1066897;33;Michalis Prantalos;Super League 2;Proodeftiki;;2.Liga;;;;;;20;1,90 m;Griechenland;Torwart;;;;01.07.2022;30.06.2023;;;;;;0;0;0;;;0;;;;;;;;;;;;;;;
Griechenland;20230516015620;https://www.transfermarkt.ch/kostandin-kariqi/profil/spieler/334297;2;Kostandin Kariqi;Super League 2;Proodeftiki;;2.Liga;175 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;250 Tsd. €;11.06.2019;26;1,83 m;Albanien;Innenverteidiger;rechts;KING AGENCY;;23.08.2022;30.06.2023;;;Albanien U21;3;0;83;69;;0;;1;;;;;;;;;;;;;;;
Griechenland;20230516015637;https://www.transfermarkt.ch/manolis-fazos/profil/spieler/295393;66;Manolis Fazos;Super League 2;Proodeftiki;;2.Liga;175 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;250 Tsd. €;08.03.2021;27;1,87 m;Griechenland;Innenverteidiger;rechts;KING AGENCY;;14.08.2022;30.06.2023;;;Griechenld. U19;2;0;83;79;;0;;0;;;;;;;;;;;;;;;
Griechenland;20230516015655;https://www.transfermarkt.ch/erhun-obanor/profil/spieler/447213;40;Erhun Obanor;Super League 2;Proodeftiki;https://img.a.transfermarkt.technology/portrait/header/447213-1605133613.jpg?lm=1;2.Liga;150 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;350 Tsd. €;17.11.2020;27;1,92 m;Nigeria;Innenverteidiger;links;;;17.01.2023;30.06.2023;;;Nigeria;2;0;29;25;;0;;0;;;6;1,33;-;-;-;2;2;2;-;-;-;-;308'
Griechenland;20230516015712;https://www.transfermarkt.ch/alkiviadis-markopouliotis/profil/spieler/357188;4;Alkiviadis Markopouliotis;Super League 2;Proodeftiki;;2.Liga;125 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;200 Tsd. €;21.05.2021;26;1,84 m;Griechenland;Innenverteidiger;rechts;KICK OFF SPORT ...;;23.07.2022;30.06.2023;;;Griechenland U21;1;0;0;0;;0;;0;;;;;;;;;;;;;;;
Griechenland;20230516015732;https://www.transfermarkt.ch/anio-poci/profil/spieler/342819;5;Anio Poçi;Super League 2;Proodeftiki;;2.Liga;25 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;25 Tsd. €;27.02.2023;24;1,89 m;Albanien;Innenverteidiger;rechts;Sports Genius Agency;;09.01.2023;30.06.2023;;;Albanien U19;3;0;50;56;;0;;0;;;;;;;;;;;;;;;
Griechenland;20230516015754;https://www.transfermarkt.ch/mouhamadou-cisse/profil/spieler/981367;24;Mouhamadou Cissé;Super League 2;Proodeftiki;;2.Liga;;;;;;25;2,02 m;Senegal;Innenverteidiger;rechts;;;15.09.2022;30.06.2023;;;;;;0;0;;0;;0;;;;;;;;;;;;;;;
Griechenland;20230516015839;https://www.transfermarkt.ch/gurjinder-singh/profil/spieler/534482;3;Gurjinder Singh;Super League 2;Proodeftiki;;2.Liga;175 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;200 Tsd. €;28.12.2021;26;1,86 m;Griechenland;Linker Verteidiger;links;AC86;Nike;21.07.2022;30.06.2023;;;;;;61;58;;7;;0;;;;;;;;;;;;;;;
Griechenland;20230516015901;https://www.transfermarkt.ch/danian-pavlas/profil/spieler/503007;22;Danian Pavlas;Super League 2;Proodeftiki;;2.Liga;125 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;125 Tsd. €;27.02.2023;22;1,71 m;Polen;Linker Verteidiger;links;PROACTIVE SPORT ...;;16.08.2022;30.06.2023;;;;;;48;48;;7;;0;;;;;;;;;;;;;;;
Griechenland;20230516015925;https://www.transfermarkt.ch/nikitas-nikolis/profil/spieler/554392;23;Nikitas Nikolis;Super League 2;Proodeftiki;;2.Liga;50 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;50 Tsd. €;27.06.2022;20;1,79 m;Griechenland;Linker Verteidiger;links;AC86;;25.01.2023;30.06.2023;;;Griechenl. U16;4;0;9;10;;0;;0;;;;;;;;;;;;;;;
Griechenland;20230516015945;https://www.transfermarkt.ch/vasilios-alexiou/profil/spieler/933972;92;Vasilios Alexiou;Super League 2;Proodeftiki;;2.Liga;50 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;50 Tsd. €;27.02.2023;22;;Griechenland;Rechter Verteidiger;;;;24.08.2021;30.06.2023;;;;;;43;51;;0;;0;;;;;;;;;;;;;;;
Griechenland;20230516020014;https://www.transfermarkt.ch/filip-jovic/profil/spieler/408858;25;Filip Jovic;Super League 2;Proodeftiki;https://img.a.transfermarkt.technology/portrait/header/408858-1616166875.png?lm=1;2.Liga;200 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;450 Tsd. €;25.06.2021;25;1,80 m;Serbien;Defensives Mittelfeld;rechts;;;03.09.2022;30.06.2023;;;Serbien U19;9;1;4;9;;0;;0;;;4;0,25;-;-;-;3;-;-;-;-;-;-;194'
Griechenland;20230516020031;https://www.transfermarkt.ch/konstantinos-chatzidimpas/profil/spieler/348523;88;Konstantinos Chatzidimpas;Super League 2;Proodeftiki;https://img.a.transfermarkt.technology/portrait/header/348523-1619016617.jpg?lm=1;2.Liga;150 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;200 Tsd. €;21.05.2021;24;1,83 m;Griechenland;Defensives Mittelfeld;rechts;ohne Berater;Nike;27.01.2023;30.06.2023;;;Griechenl. U20;2;0;22;29;;0;;0;;;5;1,20;-;-;-;2;1;1;-;-;-;-;338'
Griechenland;20230516020047;https://www.transfermarkt.ch/dimitrios-pantelidis/profil/spieler/474883;13;Dimitrios Pantelidis;Super League 2;Proodeftiki;;2.Liga;75 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;75 Tsd. €;28.06.2021;32;1,83 m;Griechenland;Defensives Mittelfeld;rechts;;;22.07.2022;30.06.2023;;;;;;17;14;;0;;0;;;;;;;;;;;;;;;
Griechenland;20230516020114;https://www.transfermarkt.ch/vangelis-pissas/profil/spieler/780401;21;Vangelis Pissas;Super League 2;Proodeftiki;;2.Liga;50 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;50 Tsd. €;27.02.2023;24;;Griechenland;Defensives Mittelfeld;;KING AGENCY;;22.07.2022;30.06.2023;;;;;;52;60;;7;;0;;;;;;;;;;;;;;;
Griechenland;20230516020142;https://www.transfermarkt.ch/vasilios-angelopoulos/profil/spieler/292343;11;Vasilios Angelopoulos;Super League 2;Proodeftiki;;2.Liga;150 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;300 Tsd. €;22.05.2018;26;1,78 m;Griechenland;Zentrales Mittelfeld;rechts;ohne Berater;;10.08.2022;30.06.2023;;;Griechenland U21;4;0;35;43;;7;;0;;;;;;;;;;;;;;;
Griechenland;20230516020201;https://www.transfermarkt.ch/konstantinos-megaritis/profil/spieler/341681;6;Konstantinos Megaritis;Super League 2;Proodeftiki;;2.Liga;75 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;75 Tsd. €;27.02.2023;26;;Griechenland;Zentrales Mittelfeld;links;KICK OFF SPORT ...;;15.08.2021;30.06.2023;;;Griechenld. U19;7;2;48;44;;0;;0;;;;;;;;;;;;;;;
Griechenland;20230516020220;https://www.transfermarkt.ch/charalabos-pavlidis/profil/spieler/108739;10;Charalabos Pavlidis;Super League 2;Proodeftiki;;2.Liga;175 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;300 Tsd. €;20.04.2017;32;1,79 m;Griechenland;Offensives Mittelfeld;rechts;;;18.07.2022;30.06.2023;;;;;;74;69;;27;;0;;;;;;;;;;;;;;;
Griechenland;20230516020246;https://www.transfermarkt.ch/hugo-borges/profil/spieler/447660;7;Hugo Borges;Super League 2;Proodeftiki;;2.Liga;125 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;125 Tsd. €;27.06.2022;25;1,76 m;Brasilien;Offensives Mittelfeld;rechts;Marcio Bittencourt ...;;26.01.2023;30.06.2023;;;;;;39;45;;22;http://www.instagram.com/_hugoborges98/;0;;;;;;;;;;;;;;;
Griechenland;20230516020309;https://www.transfermarkt.ch/cedric-alibe/profil/spieler/1062195;77;Cedric Alibe;Super League 2;Proodeftiki;;2.Liga;;;;;;20;;DR Kongo;Offensives Mittelfeld;;;;15.09.2022;30.06.2024;;;;;;0;1;;0;;0;;;;;;;;;;;;;;;
Griechenland;20230516020350;https://www.transfermarkt.ch/georgios-daviotis/profil/spieler/402963;27;Georgios Daviotis;Super League 2;Proodeftiki;;2.Liga;175 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;250 Tsd. €;12.02.2021;24;1,81 m;Griechenland;Rechtsaußen;rechts;SPORTS ACTION;Nike;04.08.2022;30.06.2023;;;Griechenland U21;6;0;65;59;;7;;0;;;;;;;;;;;;;;;
Griechenland;20230516020409;https://www.transfermarkt.ch/athanasios-karagounis/profil/spieler/105811;46;Athanasios Karagounis;Super League 2;Proodeftiki;https://img.a.transfermarkt.technology/portrait/header/105811-1447761568.jpg?lm=1;2.Liga;150 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;1,00 Mio. €;21.09.2012;31;1,77 m;Griechenland;Rechtsaußen;beidfüßig;;;13.01.2023;30.06.2023;;;Griechenland U21;10;2;0;2;;0;;0;;;2;2,00;-;-;-;2;-;-;-;-;-;-;31'
Griechenland;20230516020429;https://www.transfermarkt.ch/vasilios-efthymiou/profil/spieler/348521;78;Vasilios Efthymiou;Super League 2;Proodeftiki;;2.Liga;150 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;250 Tsd. €;21.05.2021;24;1,72 m;Griechenland;Rechtsaußen;beidfüßig;EU SPORTS MANAGEMENT;;20.07.2022;30.06.2023;;;Griechenl. U16;4;0;35;41;;7;;0;;;;;;;;;;;;;;;
Griechenland;20230516020447;https://www.transfermarkt.ch/giannis-tsakiris/profil/spieler/623915;17;Giannis Tsakiris;Super League 2;Proodeftiki;;2.Liga;50 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;50 Tsd. €;27.02.2023;21;;Griechenland;Rechtsaußen;;SPORTS ACTION;;14.09.2022;30.06.2023;;;Griechenld. U19;2;0;35;33;;7;;0;;;;;;;;;;;;;;;
Griechenland;20230516020510;https://www.transfermarkt.ch/bogdan-mandic/profil/spieler/573403;9;Bogdan Mandic;Super League 2;Proodeftiki;;2.Liga;150 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;150 Tsd. €;19.06.2022;24;1,87 m;Serbien;Mittelstürmer;links;RB SPORTS AGENCY;;08.01.2023;30.06.2023;;;;;;60;63;;25;;0;;;;;;;;;;;;;;;
Griechenland;20230516020534;https://www.transfermarkt.ch/antonis-kapnidis/profil/spieler/206594;82;Antonis Kapnidis;Super League 2;Proodeftiki;;2.Liga;150 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;300 Tsd. €;20.04.2017;30;1,86 m;Griechenland;Mittelstürmer;rechts;Kakuzo Agency;;21.01.2023;30.06.2023;;;;;;43;46;;4;;0;;;;;;;;;;;;;;;
Griechenland;20230516020559;https://www.transfermarkt.ch/nikolaos-giannitsanis/profil/spieler/182684;14;Nikolaos Giannitsanis;Super League 2;Proodeftiki;;2.Liga;125 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;450 Tsd. €;20.04.2017;29;1,83 m;Griechenland;Mittelstürmer;rechts;Dimitris Papatrechas;;26.07.2022;30.06.2023;;;Griechenland U21;0;0;43;39;;0;;0;;;;;;;;;;;;;;;
Griechenland;20230516020619;https://www.transfermarkt.ch/jonathan-flensborg/profil/spieler/979578;19;Jonathan Flensborg;Super League 2;Proodeftiki;;2.Liga;75 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;75 Tsd. €;22.02.2022;22;;Schweden;Mittelstürmer;;KICK OFF SPORT ...;;24.07.2022;30.06.2023;;;;;;0;0;;0;;0;;;;;;;;;;;;;;;
Griechenland;20230516020650;https://www.transfermarkt.ch/nikola-karaklajic/profil/spieler/221635;11;Nikola Karaklajic;Super League 2;Panachaiki;https://img.a.transfermarkt.technology/portrait/header/221635-1554958319.jpg?lm=1;2.Liga;100 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;300 Tsd. €;15.06.2015;28;1,77 m;Serbien;Sturm;rechts;;;17.09.2021;30.06.2023;;;Serbien U20;2;0;63;59;;8;;0;;;20;1,60;-;2;-;5;8;4;-;-;-;-;1.278'
Griechenland;20230516020705;https://www.transfermarkt.ch/christos-theodorakis/profil/spieler/329899;1;Christos Theodorakis;Super League 2;Panachaiki;;2.Liga;250 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;300 Tsd. €;28.12.2021;26;1,90 m;Griechenland;Torwart;rechts;TOP Agency;;21.07.2022;30.06.2023;;;Griechenland U21;4;0;58;58;0;;;0;;;;;;;;;;;;;;;
Griechenland;20230516020723;https://www.transfermarkt.ch/andreas-kolovouris/profil/spieler/328704;18;Andreas Kolovouris;Super League 2;Panachaiki;https://img.a.transfermarkt.technology/portrait/header/328704-1569178809.jpeg?lm=1;2.Liga;200 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;250 Tsd. €;21.05.2021;31;1,88 m;Griechenland;Torwart;rechts;Target Sport;;11.01.2022;30.06.2023;;;;;;38;38;0;;;0;12;3;9;1,22;-;;-;-;-;-;-;-;;;810'
Griechenland;20230516020743;https://www.transfermarkt.ch/marios-mikes/profil/spieler/610452;13;Marios Mikes;Super League 2;Panachaiki;;2.Liga;25 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;25 Tsd. €;21.05.2021;20;;Griechenland;Torwart;;;;01.01.2020;30.06.2023;;;;;;4;4;0;;;0;;;;;;;;;;;;;;;
Griechenland;20230516020816;https://www.transfermarkt.ch/juan-larrea/profil/spieler/267764;55;Juan Larrea;Super League 2;Panachaiki;https://img.a.transfermarkt.technology/portrait/header/267764-1621251694.png?lm=1;2.Liga;250 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;250 Tsd. €;27.06.2022;29;1,83 m;Argentinien;Innenverteidiger;rechts;GF Scouter;;27.07.2022;30.06.2023;;;;;;83;82;;4;;0;;;20;1,60;1;-;-;-;2;7;-;-;-;1.765';1.765'
Griechenland;20230516020840;https://www.transfermarkt.ch/konstantinos-rougalas/profil/spieler/136518;4;Konstantinos Rougalas;Super League 2;Panachaiki;https://img.a.transfermarkt.technology/portrait/header/136518-1652128335.png?lm=1;2.Liga;200 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;500 Tsd. €;07.02.2016;29;1,90 m;Griechenland;Innenverteidiger;beidfüßig;;Nike;21.08.2022;30.06.2023;;;Griechenland U21;0;0;29;33;;0;;0;;;14;1,86;-;-;-;7;-;2;-;-;-;-;705'
Griechenland;20230516020856;https://www.transfermarkt.ch/dimitrios-tsakmakis/profil/spieler/598153;44;Dimitrios Tsakmakis;Super League 2;Panachaiki;;2.Liga;200 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;200 Tsd. €;27.02.2023;23;1,87 m;Griechenland;Innenverteidiger;beidfüßig;FAIR FOOTBALL AGENCY;;01.02.2022;30.06.2023;;;;;;88;86;;4;;0;;;;;;;;;;;;;;;
Griechenland;20230516020918;https://www.transfermarkt.ch/nikolaos-stasinopoulos/profil/spieler/726457;23;Nikolaos Stasinopoulos;Super League 2;Panachaiki;;2.Liga;;;;;;19;;Griechenland;Innenverteidiger;;Zafi Agent;;01.04.2021;30.06.2023;;;;;;0;3;;0;;0;;;;;;;;;;;;;;;
Griechenland;20230516020954;https://www.transfermarkt.ch/christos-kontochristos/profil/spieler/126284;27;Christos Kontochristos;Super League 2;Panachaiki;;2.Liga;125 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;250 Tsd. €;08.03.2021;32;1,81 m;Griechenland;Linker Verteidiger;links;George Kolovos;;25.01.2023;30.06.2023;;;Griechenld. U19;1;0;9;7;;0;;0;;;;;;;;;;;;;;;
Griechenland;20230516021013;https://www.transfermarkt.ch/manolis-liofagos/profil/spieler/800019;21;Manolis Liofagos;Super League 2;Panachaiki;;2.Liga;;;;;;20;;Griechenland;Linker Verteidiger;;Iconics Management;;17.09.2022;30.06.2023;;;;;;17;19;;0;;0;;;;;;;;;;;;;;;
Griechenland;20230516021052;https://www.transfermarkt.ch/charalampos-topal/profil/spieler/939216;24;Charalampos Topal;Super League 2;Panachaiki;;2.Liga;100 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;150 Tsd. €;27.06.2022;22;1,85 m;Griechenland;Rechter Verteidiger;rechts;FAIR FOOTBALL AGENCY;;15.07.2022;30.06.2023;;;;;;63;60;;8;;0;;;;;;;;;;;;;;;
Griechenland;20230516021116;https://www.transfermarkt.ch/lyberis-stergidis/profil/spieler/132004;7;Lyberis Stergidis;Super League 2;Panachaiki;https://img.a.transfermarkt.technology/portrait/header/132004-1513718350.jpg?lm=1;2.Liga;75 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;300 Tsd. €;07.06.2015;36;1,82 m;Griechenland;Rechter Verteidiger;rechts;;;15.08.2021;30.06.2023;;;;;;71;59;;0;;0;;;18;1,61;-;-;-;1;11;1;-;-;-;-;1.271'
Griechenland;20230516021138;https://www.transfermarkt.ch/antonis-tsiaras/profil/spieler/214623;6;Antonis Tsiaras;Super League 2;Panachaiki;;2.Liga;125 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;250 Tsd. €;28.03.2013;29;1,82 m;Griechenland;Defensives Mittelfeld;rechts;El. Sports Agency;;06.07.2022;30.06.2023;;;Griechenl. U20;1;0;63;60;;0;;0;;;;;;;;;;;;;;;
Griechenland;20230516021156;https://www.transfermarkt.ch/ivan-silva/profil/spieler/345462;19;Iván Silva;Super League 2;Panachaiki;;2.Liga;50 Tsd. €Letzte Änderung: 27.02.2023;Tsd. €;Letzte Änderung: 27.02.2023;250 Tsd. €;11.01.2015;29;1,84 m;Argentinien;Defensives Mittelfeld;rechts;;;09.07.2022;30.06.2023;;;;;;29;26;;0;;0;;;;;;;;;;;;;;;
Griechenland;20230516021222;https://www.transfermarkt.ch/georgios-antoniadis/profil/spieler/882600;77;Georgios Antoniadis;Super League 2;Panachaiki;;2.Liga;25 Tsd. €Letzte Änderung: 29.05.2022;Tsd. €;Letzte Änderung: 29.05.2022;25 Tsd. €;28.03.2022;23;;Griechenland;Defensives Mittelfeld;;;;30.01.2023;30.06.2023;;;;;;0;0;;0;;0;;;;;;;;;;;;;;;
Griechenland;20230516021252;https://www.transfermarkt.ch/manolis-papachronopoulos/profil/spieler/815377;30;Manolis Papachronopoulos;Super League 2;Panachaiki;;2.Liga;;;;;;21;;Griechenland;Defensives Mittelfeld;;Zafi Agent;;01.01.2021;30.06.2023;;;;;;8;12;;0;;0;;;;;;;;;;;;;;;
